 trial_no )----------variables-----------sum of variables--------objective value------------------
 220 )  0.349213 + 0.198545 + 0.193162 + 0.259081 +  = 1.000000, objective value => 0.360976 
 221 )  0.267402 + 0.195894 + 0.162783 + 0.373922 +  = 1.000000, objective value => 0.360976 
 222 )  0.244206 + 0.328538 + 0.083830 + 0.343425 +  = 1.000000, objective value => 0.360976 
 223 )  0.079581 + 0.260860 + 0.599762 + 0.059798 +  = 1.000000, objective value => 0.360976 
 224 )  0.329298 + 0.178303 + 0.409203 + 0.083196 +  = 1.000000, objective value => 0.360976 
 225 )  0.087592 + 0.255841 + 0.473010 + 0.183558 +  = 1.000000, objective value => 0.360976 
 226 )  0.308798 + 0.228040 + 0.290281 + 0.172881 +  = 1.000000, objective value => 0.360976 
 227 )  0.131638 + 0.226765 + 0.268244 + 0.373353 +  = 1.000000, objective value => 0.360976 
 228 )  0.297450 + 0.314144 + 0.194428 + 0.193979 +  = 1.000000, objective value => 0.360976 
 229 )  0.279194 + 0.247911 + 0.168389 + 0.304506 +  = 1.000000, objective value => 0.360976 
 230 )  0.148780 + 0.163089 + 0.298507 + 0.389625 +  = 1.000000, objective value => 0.360976 
 231 )  0.658219 + 0.018624 + 0.175025 + 0.148131 +  = 1.000000, objective value => 0.360976 
 232 )  0.241461 + 0.118572 + 0.275855 + 0.364113 +  = 1.000000, objective value => 0.360976 
 233 )  0.060276 + 0.019640 + 0.332365 + 0.587719 +  = 1.000000, objective value => 0.360976 
 234 )  0.167562 + 0.199758 + 0.316054 + 0.316627 +  = 1.000000, objective value => 0.360976 
 235 )  0.245536 + 0.015902 + 0.537150 + 0.201412 +  = 1.000000, objective value => 0.360976 
 236 )  0.403673 + 0.172996 + 0.025605 + 0.397726 +  = 1.000000, objective value => 0.360976 
 237 )  0.331800 + 0.180133 + 0.429582 + 0.058485 +  = 1.000000, objective value => 0.360976 
 238 )  0.056758 + 0.391373 + 0.390189 + 0.161680 +  = 1.000000, objective value => 0.360976 
 239 )  0.015642 + 0.269205 + 0.350681 + 0.364473 +  = 1.000000, objective value => 0.360976 
 240 )  0.159600 + 0.103547 + 0.097484 + 0.639369 +  = 1.000000, objective value => 0.360976 
 241 )  0.552043 + 0.128632 + 0.191365 + 0.127960 +  = 1.000000, objective value => 0.360976 
 242 )  0.133928 + 0.388003 + 0.425531 + 0.052538 +  = 1.000000, objective value => 0.360976 
